"TOA5","S6109","CR2xx","27364","CR200X.Std.04","Sxxxx V1_09 test DB_3&2.CR2","6471","DYL_test_p3_2"
"TIMESTAMP","RECORD","Perm_1_Avg","Period_1_Avg","VR_1_Avg","Perm_2_Avg","Period_2_Avg","VR_2_Avg","Perm_3_Avg","Period_3_Avg","VR_3_Avg"
"TS","RN","","","","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2017-12-05 22:00:00",103,45.52834,2.1848,1.35875,46.84732,2.199134,1.75785,53.02855,2.2854,1.62155
"2017-12-05 23:00:00",104,45.52753,2.1848,1.358117,46.79333,2.1984,1.7563,53.0266,2.2854,1.620367
"2017-12-06 00:00:00",105,45.52802,2.1848,1.358517,46.79283,2.1984,1.75485,52.967,2.284667,1.618733
"2017-12-06 01:00:00",106,45.52773,2.1848,1.3583,46.79213,2.1984,1.7529,52.93762,2.2843,1.6182
"2017-12-06 02:00:00",107,45.52727,2.1848,1.357933,46.79142,2.1984,1.751,52.93544,2.2843,1.616833
"2017-12-06 03:00:00",108,45.52684,2.1848,1.357617,46.79083,2.1984,1.749517,52.93153,2.2843,1.61445
"2017-12-06 04:00:00",109,45.47595,2.184067,1.35695,46.79028,2.1984,1.748083,52.9294,2.2843,1.613183
"2017-12-06 05:00:00",110,45.45052,2.1837,1.356633,46.78953,2.1984,1.746183,52.92733,2.2843,1.611933
"2017-12-06 06:00:00",111,45.45068,2.1837,1.356733,46.76227,2.198033,1.744567,52.92408,2.2843,1.60995
"2017-12-06 07:00:00",112,45.45035,2.1837,1.3565,46.70819,2.1973,1.742333,52.92095,2.2843,1.6081
"2017-12-06 08:00:00",113,45.44985,2.1837,1.356133,46.70767,2.1973,1.741067,52.91913,2.2843,1.606983
"2017-12-06 09:00:00",114,45.4496,2.1837,1.355933,46.70694,2.1973,1.739183,52.91739,2.2843,1.605917
"2017-12-06 10:00:00",115,45.39966,2.182967,1.355933,46.70635,2.1973,1.737833,52.91557,2.2843,1.604817
"2017-12-06 11:00:00",116,45.37419,2.1826,1.355567,46.70563,2.1973,1.736067,52.91385,2.2843,1.603817
"2017-12-06 12:00:00",117,45.37355,2.1826,1.355083,46.70497,2.1973,1.734517,52.91211,2.2843,1.602783
"2017-12-06 13:00:00",118,45.34848,2.1822,1.355017,46.65135,2.1965,1.7332,52.91032,2.2843,1.601683
"2017-12-06 14:00:00",119,45.31073,2.1816,1.35475,46.62487,2.1961,1.733233,52.91022,2.2843,1.601633
"2017-12-06 15:00:00",120,45.30025,2.1814,1.35625,46.625,2.1961,1.733617,52.91055,2.2843,1.60185
"2017-12-06 16:00:00",121,45.30127,2.1814,1.357067,46.62498,2.1961,1.733467,52.91236,2.2843,1.602933
"2017-12-06 17:00:00",122,45.2896,2.181217,1.35765,46.62491,2.1961,1.733433,52.9105,2.2843,1.6018
"2017-12-06 18:00:00",123,45.22797,2.1803,1.3582,46.6247,2.1961,1.732867,52.90903,2.2843,1.6009
"2017-12-06 19:00:00",124,45.22817,2.1803,1.358333,46.61098,2.195917,1.73175,52.90895,2.2843,1.600883
"2017-12-06 20:00:00",125,45.22766,2.1803,1.357967,46.54441,2.195,1.73095,52.9062,2.2843,1.59925
"2017-12-06 21:00:00",126,45.22795,2.1803,1.358167,46.54355,2.195,1.728867,52.90313,2.2843,1.5974
"2017-12-06 22:00:00",127,45.22757,2.1803,1.357867,46.54306,2.195,1.727717,52.90239,2.2843,1.596967
"2017-12-06 23:00:00",128,45.22641,2.1803,1.356983,46.54245,2.195,1.726233,52.90014,2.2843,1.595633
"2017-12-07 00:00:00",129,45.22648,2.1803,1.357033,46.54143,2.195,1.723817,52.89722,2.2843,1.593867
