"TOA5","S6111","CR2xx","27360","CR200X.Std.04","Sxxxx V1_09 test NPHK_P2_DYL_P2.CR2","56011","DYL_test_p2b_2"
"TIMESTAMP","RECORD","Perm_3_Avg","Period_3_Avg","VR_3_Avg"
"TS","RN","","",""
"","","Avg","Avg","Avg"
"2017-12-15 20:00:00",341,40.0089,2.1148,1.462367
"2017-12-15 21:00:00",342,40.00871,2.1148,1.462133
"2017-12-15 22:00:00",343,40.00882,2.1148,1.462267
"2017-12-15 23:00:00",344,40.0084,2.1148,1.461667
"2017-12-16 00:00:00",345,40.00795,2.1148,1.46105
"2017-12-16 01:00:00",346,39.99612,2.1146,1.460967
"2017-12-16 02:00:00",347,39.96074,2.114,1.460783
"2017-12-16 03:00:00",348,39.93682,2.1136,1.460217
"2017-12-16 04:00:00",349,39.9371,2.1136,1.460567
"2017-12-16 05:00:00",350,39.93695,2.1136,1.4604
"2017-12-16 06:00:00",351,39.93693,2.1136,1.460383
"2017-12-16 07:00:00",352,39.93652,2.1136,1.459833
"2017-12-16 08:00:00",353,39.93682,2.1136,1.4602
"2017-12-16 09:00:00",354,39.93697,2.1136,1.460417
"2017-12-16 10:00:00",355,39.90178,2.11305,1.460533
"2017-12-16 11:00:00",356,39.8663,2.1125,1.46015
"2017-12-16 12:00:00",357,39.8664,2.1125,1.46035
"2017-12-16 13:00:00",358,39.86638,2.1125,1.460317
"2017-12-16 14:00:00",359,39.86645,2.1125,1.4604
"2017-12-16 15:00:00",360,39.86627,2.1125,1.460133
"2017-12-16 16:00:00",361,39.86658,2.1125,1.460583
"2017-12-16 17:00:00",362,39.86644,2.1125,1.460367
"2017-12-16 18:00:00",363,39.86622,2.1125,1.46005
"2017-12-16 19:00:00",364,39.86552,2.1125,1.459083
"2017-12-16 20:00:00",365,39.86538,2.1125,1.4589
"2017-12-16 21:00:00",366,39.86535,2.1125,1.458817
"2017-12-16 22:00:00",367,39.86512,2.1125,1.458517
"2017-12-16 23:00:00",368,39.86537,2.1125,1.458883
"2017-12-17 00:00:00",369,39.86538,2.1125,1.45885
"2017-12-17 01:00:00",370,39.86533,2.1125,1.4588
"2017-12-17 02:00:00",371,39.86515,2.1125,1.458583
"2017-12-17 03:00:00",372,39.86526,2.1125,1.4587
"2017-12-17 04:00:00",373,39.81825,2.111767,1.458617
"2017-12-17 05:00:00",374,39.79453,2.1114,1.45825
"2017-12-17 06:00:00",375,39.79448,2.1114,1.458183
"2017-12-17 07:00:00",376,39.79445,2.1114,1.45815
"2017-12-17 08:00:00",377,39.79443,2.1114,1.458067
"2017-12-17 09:00:00",378,39.79472,2.1114,1.458533
"2017-12-17 10:00:00",379,39.79432,2.1114,1.45795
"2017-12-17 11:00:00",380,39.7947,2.1114,1.458483
"2017-12-17 12:00:00",381,39.79498,2.1114,1.4589
"2017-12-17 13:00:00",382,39.79488,2.1114,1.458767
"2017-12-17 14:00:00",383,39.79488,2.1114,1.45875
"2017-12-17 15:00:00",384,39.79477,2.1114,1.4586
"2017-12-17 16:00:00",385,39.79485,2.1114,1.458717
"2017-12-17 17:00:00",386,39.79523,2.1114,1.45925
"2017-12-17 18:00:00",387,39.79503,2.1114,1.458983
"2017-12-17 19:00:00",388,39.79525,2.1114,1.459317
"2017-12-17 20:00:00",389,39.7953,2.1114,1.45935
"2017-12-17 21:00:00",390,39.7949,2.1114,1.4588
"2017-12-17 22:00:00",391,39.79517,2.1114,1.4592
"2017-12-17 23:00:00",392,39.78373,2.1112,1.459633
"2017-12-18 00:00:00",393,39.73683,2.1104,1.459683
"2017-12-18 01:00:00",394,39.7246,2.1102,1.458933
"2017-12-18 02:00:00",395,39.72519,2.1102,1.459717
"2017-12-18 03:00:00",396,39.72503,2.1102,1.45955
"2017-12-18 04:00:00",397,39.72482,2.1102,1.4592
"2017-12-18 05:00:00",398,39.72448,2.1102,1.458717
"2017-12-18 06:00:00",399,39.72461,2.1102,1.458933
"2017-12-18 07:00:00",400,39.72429,2.1102,1.4584
"2017-12-18 08:00:00",401,39.736,2.1104,1.458433
"2017-12-18 09:00:00",402,39.77088,2.111,1.458
"2017-12-18 10:00:00",403,39.79462,2.1114,1.458367
"2017-12-18 11:00:00",404,39.78262,2.1112,1.458
"2017-12-18 12:00:00",405,39.78281,2.1112,1.458317
"2017-12-18 13:00:00",406,39.7594,2.1108,1.458367
"2017-12-18 14:00:00",407,39.7243,2.1102,1.458417
"2017-12-18 15:00:00",408,39.72453,2.1102,1.4588
