"TOA5","S6105","CR2xx","27362","CR200X.Std.04","S6105 ZB_P3.CR2","33751","ZB_PUNT3_T2"
"TIMESTAMP","RECORD","Perm_2_Avg","Period_2_Avg","VR_2_Avg","Perm_3_Avg","Period_3_Avg","VR_3_Avg","Perm_4_Avg","Period_4_Avg","VR_4_Avg"
"TS","RN","","","","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2018-09-27 23:00:00",202,56.35674,2.332717,1.468017,68.70621,2.4911,1.293883,46.65382,2.2063,1.162317
"2018-09-28 00:00:00",203,56.27893,2.3318,1.466,68.7053,2.4911,1.293683,46.65344,2.2063,1.162067
"2018-09-28 01:00:00",204,56.27911,2.3318,1.466083,68.7043,2.4911,1.29345,46.6532,2.2063,1.161933
"2018-09-28 02:00:00",205,56.2749,2.3318,1.46435,68.70144,2.4911,1.292883,46.6533,2.2063,1.161983
"2018-09-28 03:00:00",206,56.27431,2.3318,1.464067,68.70312,2.4911,1.293233,46.65303,2.2063,1.161817
"2018-09-28 04:00:00",207,56.3138,2.33235,1.462283,68.69833,2.4911,1.292233,46.65337,2.2063,1.162033
"2018-09-28 05:00:00",208,56.46058,2.3342,1.462617,68.69872,2.4911,1.2923,46.65305,2.2063,1.161833
"2018-09-28 06:00:00",209,56.53165,2.3352,1.4618,68.69759,2.4911,1.292083,46.65306,2.2063,1.161867
"2018-09-28 07:00:00",210,56.59909,2.336117,1.459484,68.69355,2.4911,1.291267,46.65288,2.2063,1.161717
"2018-09-28 08:00:00",211,56.64572,2.336667,1.460567,68.69422,2.4911,1.291367,46.65275,2.2063,1.16165
