"TOA5","S6100","CR1000","E11654","CR1000.Std.31.02","CPU:S6102_ZB_P1.CR1","16643","lufft_ZB"
"TIMESTAMP","RECORD","Air_Temperature_Avg","Rel_Humidity_Avg","Rel_Air_Pressure_Avg","Wind_speed_Avg_","Wind_dir_vct","Wet_bulb_Temp_Avg","Prec_type_Tot","Prec_intensity_Avg","Dew_point_Avg","Battery_Vdc","Status_total_Tot"
"TS","RN","","","","","Deg","","","","","",""
"","","Avg","Avg","Avg","WVc:","WVc:","Avg","Tot","Avg","Avg","Smp","Tot"
"2018-12-20 07:10:00",217,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 07:15:00",218,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 07:20:00",219,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 07:25:00",220,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 07:30:00",221,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 07:35:00",222,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 07:40:00",223,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 07:45:00",224,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 07:50:00",225,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 07:55:00",226,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 08:00:00",227,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 08:05:00",228,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 08:10:00",229,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 08:15:00",230,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 08:20:00",231,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 08:25:00",232,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 08:30:00",233,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 08:35:00",234,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 08:40:00",235,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 08:45:00",236,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 08:50:00",237,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 08:55:00",238,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 09:00:00",239,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 09:05:00",240,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 09:10:00",241,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 09:15:00",242,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 09:20:00",243,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 09:25:00",244,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 09:30:00",245,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 09:35:00",246,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 09:40:00",247,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 09:45:00",248,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 09:50:00",249,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 09:55:00",250,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 10:00:00",251,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 10:05:00",252,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 10:10:00",253,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 10:15:00",254,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 10:20:00",255,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 10:25:00",256,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 10:30:00",257,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 10:35:00",258,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 10:40:00",259,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 10:45:00",260,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 10:50:00",261,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 10:55:00",262,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 11:00:00",263,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 11:05:00",264,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 11:10:00",265,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 11:15:00",266,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 11:20:00",267,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 11:25:00",268,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 11:30:00",269,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 11:35:00",270,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 11:40:00",271,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 11:45:00",272,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 11:50:00",273,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 11:55:00",274,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 12:00:00",275,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 12:05:00",276,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 12:10:00",277,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 12:15:00",278,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 12:20:00",279,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 12:25:00",280,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 12:30:00",281,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 12:35:00",282,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 12:40:00",283,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 12:45:00",284,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 12:50:00",285,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 12:55:00",286,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 13:00:00",287,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 13:05:00",288,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 13:10:00",289,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 13:15:00",290,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 13:20:00",291,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 13:25:00",292,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 13:30:00",293,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 13:35:00",294,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 13:40:00",295,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 13:45:00",296,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 13:50:00",297,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 13:55:00",298,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 14:00:00",299,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 14:05:00",300,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 14:10:00",301,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 14:15:00",302,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 14:20:00",303,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 14:25:00",304,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 14:30:00",305,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 14:35:00",306,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 14:40:00",307,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 14:45:00",308,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 14:50:00",309,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 14:55:00",310,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 15:00:00",311,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 15:05:00",312,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 15:10:00",313,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 15:15:00",314,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 15:20:00",315,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 15:25:00",316,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 15:30:00",317,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 15:35:00",318,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 15:40:00",319,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 15:45:00",320,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 15:50:00",321,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 15:55:00",322,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 16:00:00",323,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 16:05:00",324,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 16:10:00",325,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 16:15:00",326,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 16:20:00",327,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 16:25:00",328,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 16:30:00",329,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 16:35:00",330,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 16:40:00",331,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 16:45:00",332,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 16:50:00",333,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 16:55:00",334,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 17:00:00",335,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 17:05:00",336,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 17:10:00",337,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 17:15:00",338,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 17:20:00",339,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 17:25:00",340,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 17:30:00",341,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 17:35:00",342,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 17:40:00",343,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 17:45:00",344,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 17:50:00",345,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 17:55:00",346,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 18:00:00",347,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 18:05:00",348,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 18:10:00",349,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 18:15:00",350,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 18:20:00",351,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 18:25:00",352,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 18:30:00",353,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 18:35:00",354,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 18:40:00",355,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 18:45:00",356,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 18:50:00",357,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 18:55:00",358,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 19:00:00",359,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 19:05:00",360,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 19:10:00",361,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 19:15:00",362,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 19:20:00",363,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 19:25:00",364,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 19:30:00",365,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 19:35:00",366,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 19:40:00",367,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 19:45:00",368,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 19:50:00",369,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 19:55:00",370,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 20:00:00",371,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 20:05:00",372,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 20:10:00",373,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 20:15:00",374,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 20:20:00",375,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 20:25:00",376,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 20:30:00",377,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 20:35:00",378,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 20:40:00",379,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 20:45:00",380,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 20:50:00",381,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 20:55:00",382,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 21:00:00",383,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 21:05:00",384,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 21:10:00",385,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 21:15:00",386,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 21:20:00",387,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 21:25:00",388,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 21:30:00",389,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 21:35:00",390,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 21:40:00",391,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 21:45:00",392,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 21:50:00",393,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 21:55:00",394,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 22:00:00",395,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 22:05:00",396,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 22:10:00",397,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 22:15:00",398,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 22:20:00",399,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 22:25:00",400,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 22:30:00",401,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 22:35:00",402,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 22:40:00",403,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 22:45:00",404,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 22:50:00",405,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 22:55:00",406,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 23:00:00",407,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 23:05:00",408,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 23:10:00",409,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 23:15:00",410,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 23:20:00",411,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 23:25:00",412,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 23:30:00",413,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 23:35:00",414,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 23:40:00",415,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 23:45:00",416,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 23:50:00",417,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-20 23:55:00",418,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-21 00:00:00",419,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-21 00:05:00",420,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-21 00:10:00",421,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-21 00:15:00",422,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-21 00:20:00",423,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-21 00:25:00",424,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-21 00:30:00",425,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-21 00:35:00",426,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-21 00:40:00",427,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-21 00:45:00",428,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-21 00:50:00",429,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-21 00:55:00",430,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-21 01:00:00",431,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-21 01:05:00",432,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-21 01:10:00",433,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-21 01:15:00",434,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-21 01:20:00",435,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-21 01:25:00",436,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-21 01:30:00",437,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-21 01:35:00",438,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-21 01:40:00",439,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-21 01:45:00",440,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-21 01:50:00",441,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-21 01:55:00",442,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-21 02:00:00",443,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-21 02:05:00",444,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-21 02:10:00",445,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-21 02:15:00",446,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-21 02:20:00",447,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-21 02:25:00",448,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-21 02:30:00",449,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-21 02:35:00",450,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-21 02:40:00",451,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-21 02:45:00",452,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
